gene.symbol.x	ID	chebi.name	chebi.identifier	edge_db	row	gene.symbol.y	analyte1	column	analyte2	cor	p	n	p_adj	edge	chebi.name.child	chebi.id.child	identifier.rank	length.child	chebi.id.ancestor	length.ancestor	chebi.name.ancestor	edge_ancestor2	database
ACOT8	RHEA:11516	succinate	CHEBI:30031	ACOT8_CHEBI:30031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ACOT8	RHEA:40575	glutarate	CHEBI:30921	ACOT8_CHEBI:30921	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ACOT8	RHEA:40587	octanedioate	CHEBI:76282	ACOT8_CHEBI:76282	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ACOT8	RHEA:40591	decanedioate	CHEBI:76283	ACOT8_CHEBI:76283	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ACOT8	RHEA:40131	(9Z)-hexadecenoate	CHEBI:32372	ACOT8_CHEBI:32372	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ACOT8	RHEA:40139	(9Z)-octadecenoate	CHEBI:30823	ACOT8_CHEBI:30823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ACOT8	RHEA:40143	(9Z,12Z)-octadecadienoate	CHEBI:30245	ACOT8_CHEBI:30245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
CDIPT	RHEA:11580	CMP	CHEBI:60377	CDIPT_CHEBI:60377	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PRMT5	RHEA:48108	S-adenosyl-L-homocysteine	CHEBI:57856	PRMT5_CHEBI:57856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
HSD17B6	RHEA:48488	NAD(+)	CHEBI:57540	HSD17B6_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
HSD17B6	RHEA:21284	NAD(+)	CHEBI:57540	HSD17B6_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
HSD17B6	RHEA:20381	NAD(+)	CHEBI:57540	HSD17B6_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
HSD17B6	RHEA:14929	NAD(+)	CHEBI:57540	HSD17B6_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
HSD17B6	RHEA:42004	NAD(+)	CHEBI:57540	HSD17B6_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
HSD17B6	RHEA:24612	NAD(+)	CHEBI:57540	HSD17B6_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
HSD17B6	RHEA:41980	NAD(+)	CHEBI:57540	HSD17B6_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
HSD17B6	RHEA:42184	NAD(+)	CHEBI:57540	HSD17B6_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
HSD17B6	RHEA:42188	NAD(+)	CHEBI:57540	HSD17B6_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:16065	2-oxoglutarate	CHEBI:16810	PHYH_CHEBI:16810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:16065	succinate	CHEBI:30031	PHYH_CHEBI:30031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:44000	2-oxoglutarate	CHEBI:16810	PHYH_CHEBI:16810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:44000	succinate	CHEBI:30031	PHYH_CHEBI:30031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:54596	2-oxoglutarate	CHEBI:16810	PHYH_CHEBI:16810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:54596	succinate	CHEBI:30031	PHYH_CHEBI:30031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:54600	2-oxoglutarate	CHEBI:16810	PHYH_CHEBI:16810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:54600	succinate	CHEBI:30031	PHYH_CHEBI:30031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:54604	2-oxoglutarate	CHEBI:16810	PHYH_CHEBI:16810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:54604	succinate	CHEBI:30031	PHYH_CHEBI:30031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:54612	2-oxoglutarate	CHEBI:16810	PHYH_CHEBI:16810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:54612	succinate	CHEBI:30031	PHYH_CHEBI:30031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:54616	2-oxoglutarate	CHEBI:16810	PHYH_CHEBI:16810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:54616	succinate	CHEBI:30031	PHYH_CHEBI:30031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:54620	2-oxoglutarate	CHEBI:16810	PHYH_CHEBI:16810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:54620	succinate	CHEBI:30031	PHYH_CHEBI:30031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:54624	2-oxoglutarate	CHEBI:16810	PHYH_CHEBI:16810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:54624	succinate	CHEBI:30031	PHYH_CHEBI:30031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:54628	2-oxoglutarate	CHEBI:16810	PHYH_CHEBI:16810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:54628	succinate	CHEBI:30031	PHYH_CHEBI:30031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:54632	2-oxoglutarate	CHEBI:16810	PHYH_CHEBI:16810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:54632	succinate	CHEBI:30031	PHYH_CHEBI:30031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:55172	2-oxoglutarate	CHEBI:16810	PHYH_CHEBI:16810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:55172	succinate	CHEBI:30031	PHYH_CHEBI:30031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:55176	2-oxoglutarate	CHEBI:16810	PHYH_CHEBI:16810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:55176	succinate	CHEBI:30031	PHYH_CHEBI:30031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:55180	2-oxoglutarate	CHEBI:16810	PHYH_CHEBI:16810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:55180	succinate	CHEBI:30031	PHYH_CHEBI:30031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:55184	2-oxoglutarate	CHEBI:16810	PHYH_CHEBI:16810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:55184	succinate	CHEBI:30031	PHYH_CHEBI:30031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:55192	2-oxoglutarate	CHEBI:16810	PHYH_CHEBI:16810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHYH	RHEA:55192	succinate	CHEBI:30031	PHYH_CHEBI:30031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
OPLAH	RHEA:10348	5-oxo-L-proline	CHEBI:58402	OPLAH_CHEBI:58402	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
OPLAH	RHEA:10348	L-glutamate	CHEBI:29985	OPLAH_CHEBI:29985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
MGST3	RHEA:17617	glutathione	CHEBI:57925	MGST3_CHEBI:57925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
MGST3	RHEA:75963	glutathione	CHEBI:57925	MGST3_CHEBI:57925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
MGST3	RHEA:48620	glutathione	CHEBI:57925	MGST3_CHEBI:57925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
MGST3	RHEA:48620	glutathione disulfide	CHEBI:58297	MGST3_CHEBI:58297	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC27A2	RHEA:38879	a fatty acid	CHEBI:28868	SLC27A2_CHEBI:28868	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC27A2	RHEA:33655	(9Z)-octadecenoate	CHEBI:30823	SLC27A2_CHEBI:30823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC27A2	RHEA:15421	a long-chain fatty acid	CHEBI:57560	SLC27A2_CHEBI:57560	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC27A2	RHEA:15421	AMP	CHEBI:456215	SLC27A2_CHEBI:456215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC27A2	RHEA:19713	AMP	CHEBI:456215	SLC27A2_CHEBI:456215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC27A2	RHEA:30751	hexadecanoate	CHEBI:7896	SLC27A2_CHEBI:7896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC27A2	RHEA:30751	AMP	CHEBI:456215	SLC27A2_CHEBI:456215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC27A2	RHEA:33607	(9Z)-octadecenoate	CHEBI:30823	SLC27A2_CHEBI:30823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC27A2	RHEA:33607	AMP	CHEBI:456215	SLC27A2_CHEBI:456215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC27A2	RHEA:21380	AMP	CHEBI:456215	SLC27A2_CHEBI:456215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC27A2	RHEA:44936	(9Z,12Z,15Z)-octadecatrienoate	CHEBI:32387	SLC27A2_CHEBI:32387	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC27A2	RHEA:44936	AMP	CHEBI:456215	SLC27A2_CHEBI:456215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC27A2	RHEA:47264	AMP	CHEBI:456215	SLC27A2_CHEBI:456215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC27A2	RHEA:36139	AMP	CHEBI:456215	SLC27A2_CHEBI:456215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC27A2	RHEA:54536	AMP	CHEBI:456215	SLC27A2_CHEBI:456215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC27A2	RHEA:33639	AMP	CHEBI:456215	SLC27A2_CHEBI:456215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC27A2	RHEA:44932	AMP	CHEBI:456215	SLC27A2_CHEBI:456215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC27A2	RHEA:22976	AMP	CHEBI:456215	SLC27A2_CHEBI:456215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SETD1A	RHEA:60264	S-adenosyl-L-homocysteine	CHEBI:57856	SETD1A_CHEBI:57856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SETD1A	RHEA:60268	S-adenosyl-L-homocysteine	CHEBI:57856	SETD1A_CHEBI:57856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SETD1A	RHEA:60272	S-adenosyl-L-homocysteine	CHEBI:57856	SETD1A_CHEBI:57856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PFAS	RHEA:17129	L-glutamate	CHEBI:29985	PFAS_CHEBI:29985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
GSTA4	RHEA:16437	glutathione	CHEBI:57925	GSTA4_CHEBI:57925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC22A1	RHEA:73867	serotonin	CHEBI:350546	SLC22A1_CHEBI:350546	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SPTLC1	RHEA:14761	L-serine	CHEBI:33384	SPTLC1_CHEBI:33384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SPTLC1	RHEA:33683	L-serine	CHEBI:33384	SPTLC1_CHEBI:33384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SPTLC1	RHEA:35675	L-serine	CHEBI:33384	SPTLC1_CHEBI:33384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SPTLC1	RHEA:35679	L-serine	CHEBI:33384	SPTLC1_CHEBI:33384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SPTLC2	RHEA:14761	L-serine	CHEBI:33384	SPTLC2_CHEBI:33384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SPTLC2	RHEA:33683	L-serine	CHEBI:33384	SPTLC2_CHEBI:33384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
BCAT2	RHEA:18321	2-oxoglutarate	CHEBI:16810	BCAT2_CHEBI:16810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
BCAT2	RHEA:18321	L-leucine	CHEBI:57427	BCAT2_CHEBI:57427	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
BCAT2	RHEA:18321	L-glutamate	CHEBI:29985	BCAT2_CHEBI:29985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
BCAT2	RHEA:24801	2-oxoglutarate	CHEBI:16810	BCAT2_CHEBI:16810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
BCAT2	RHEA:24801	L-isoleucine	CHEBI:58045	BCAT2_CHEBI:58045	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
BCAT2	RHEA:24801	L-glutamate	CHEBI:29985	BCAT2_CHEBI:29985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
BCAT2	RHEA:24813	2-oxoglutarate	CHEBI:16810	BCAT2_CHEBI:16810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
BCAT2	RHEA:24813	L-valine	CHEBI:57762	BCAT2_CHEBI:57762	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
BCAT2	RHEA:24813	L-glutamate	CHEBI:29985	BCAT2_CHEBI:29985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ABCC3	RHEA:50056	glycocholate	CHEBI:29746	ABCC3_CHEBI:29746	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ABCC4	RHEA:16461	urate	CHEBI:17775	ABCC4_CHEBI:17775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ABCC4	RHEA:66380	glutathione	CHEBI:57925	ABCC4_CHEBI:57925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ABCC4	RHEA:66396	cholate	CHEBI:29747	ABCC4_CHEBI:29747	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ABCC4	RHEA:66396	glutathione	CHEBI:57925	ABCC4_CHEBI:57925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ABCC4	RHEA:66400	glutathione	CHEBI:57925	ABCC4_CHEBI:57925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ABCC4	RHEA:66400	glycocholate	CHEBI:29746	ABCC4_CHEBI:29746	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ABCC4	RHEA:66404	glutathione	CHEBI:57925	ABCC4_CHEBI:57925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ABCC4	RHEA:66408	glutathione	CHEBI:57925	ABCC4_CHEBI:57925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ABCC4	RHEA:66412	glutathione	CHEBI:57925	ABCC4_CHEBI:57925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ABCC4	RHEA:66416	glutathione	CHEBI:57925	ABCC4_CHEBI:57925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ABCC4	RHEA:66420	glutathione	CHEBI:57925	ABCC4_CHEBI:57925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ABCC5	RHEA:66744	N-acetyl-L-aspartate	CHEBI:16953	ABCC5_CHEBI:16953	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
P4HA2	RHEA:18945	2-oxoglutarate	CHEBI:16810	P4HA2_CHEBI:16810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
P4HA2	RHEA:18945	succinate	CHEBI:30031	P4HA2_CHEBI:30031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
RNMT	RHEA:67008	S-adenosyl-L-homocysteine	CHEBI:57856	RNMT_CHEBI:57856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHGDH	RHEA:12641	(2R)-3-phosphoglycerate	CHEBI:58272	PHGDH_CHEBI:58272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHGDH	RHEA:12641	NAD(+)	CHEBI:57540	PHGDH_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHGDH	RHEA:49612	NAD(+)	CHEBI:57540	PHGDH_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHGDH	RHEA:49612	2-oxoglutarate	CHEBI:16810	PHGDH_CHEBI:16810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHGDH	RHEA:21432	(S)-malate	CHEBI:15589	PHGDH_CHEBI:15589	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PHGDH	RHEA:21432	NAD(+)	CHEBI:57540	PHGDH_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PRODH	RHEA:23784	L-proline	CHEBI:60039	PRODH_CHEBI:60039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
B4GALT5	RHEA:31495	UDP-alpha-D-galactose	CHEBI:66914	B4GALT5_CHEBI:66914	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
AKR7A2	RHEA:26381	succinate semialdehyde	CHEBI:57706	AKR7A2_CHEBI:57706	sp|Q8CG76|ARK72_MOUSE	AKR7A2	protein	Succinate semialdehyde	metabolite	0.255818843346796	9.808565279934e-4	163	0.0409672466496705	AKR7A2_Succinate semialdehyde	4-oxobutanoate	CHEBI:57706	primary	25	CHEBI:57706	25	4-oxobutanoate	AKR7A2_Succinate semialdehyde_CHEBI:57706	Rhea
B4GAT1	RHEA:46860	UDP-alpha-D-glucuronate	CHEBI:58052	B4GAT1_CHEBI:58052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
DNPH1	RHEA:57852	a pyrimidine nucleobase	CHEBI:26432	DNPH1_CHEBI:26432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
DNPH1	RHEA:51132	a purine nucleobase	CHEBI:26386	DNPH1_CHEBI:26386	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SULT1B1	RHEA:12164	a phenol	CHEBI:33853	SULT1B1_CHEBI:33853	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SULT1B1	RHEA:12164	adenosine 3',5'-bisphosphate	CHEBI:58343	SULT1B1_CHEBI:58343	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SULT1B1	RHEA:67876	adenosine 3',5'-bisphosphate	CHEBI:58343	SULT1B1_CHEBI:58343	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SULT1B1	RHEA:67888	adenosine 3',5'-bisphosphate	CHEBI:58343	SULT1B1_CHEBI:58343	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SULT1B1	RHEA:67892	adenosine 3',5'-bisphosphate	CHEBI:58343	SULT1B1_CHEBI:58343	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SULT1B1	RHEA:67880	adenosine 3',5'-bisphosphate	CHEBI:58343	SULT1B1_CHEBI:58343	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SULT1B1	RHEA:67884	adenosine 3',5'-bisphosphate	CHEBI:58343	SULT1B1_CHEBI:58343	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
